country_code,year,gdp_per_capita,gdp_lag_1,gdp_lag_2,gdp_growth_rate,growth_lag_1,gdp_rolling_mean_3yr,inflation_hcpi,employment_rate,dependency_ratio,is_shock,world_gdp_growth,pct_countries_contracting
AFG,2000,1617.8264,,,,,1617.8264,0.0010000000474974,42.885,109.586047730495,0,3.0891,19.02
AFG,2001,1454.1108,1617.8264,,-10.11947882665285,,1535.9686,-43.400001525878906,42.817,110.219341359285,0,1.6986,26.83
AFG,2002,1774.3087,1454.1108,1617.8264,22.020185807023786,-10.11947882665285,1615.4153,51.93000030517578,42.846,110.534611030603,0,1.713,23.79
AFG,2003,1815.9282,1774.3087,1454.1108,2.3456741208562004,22.020185807023786,1681.4492333333335,35.66299819946289,42.85,110.557539565476,0,2.7913,20.87
AFG,2004,1776.9182,1815.9282,1774.3087,-2.148212688144824,2.3456741208562004,1789.0517,16.357999801635742,42.881,110.285308007212,0,3.6944,12.14
AFG,2005,1908.1147,1776.9182,1815.9282,7.38337307817547,-2.148212688144824,1833.6537,10.569000244140623,42.866,109.728525433204,0,3.2316,12.62
AFG,2006,1929.7239,1908.1147,1776.9182,1.1324895720367323,7.38337307817547,1871.5856,6.78000020980835,42.893,108.889135191956,0,3.7009,8.7
AFG,2007,2155.353,1929.7239,1908.1147,11.692299608249668,1.1324895720367323,1997.7305333333334,8.680000305175781,42.966,107.737250564546,0,3.7619,10.58
AFG,2008,2191.5044,2155.353,1929.7239,1.677284416984115,11.692299608249668,2092.1937666666668,26.420000076293945,43.004,106.334375525183,1,2.0455,24.76
AFG,2009,2565.022,2191.5044,2155.353,17.043890032801222,1.677284416984115,2303.9598,-6.809999942779541,43.097,104.799467490534,1,-1.4188,63.03
AFG,2010,2848.5862,2565.022,2191.5044,11.05503968387016,17.043890032801222,2535.0375333333336,2.180000066757202,43.159,103.144455694301,0,2.9074,18.48
AFG,2011,2757.0525,2848.5862,2565.022,-3.2133027956113946,11.05503968387016,2723.553566666667,11.800000190734863,43.213,101.458308292088,0,2.7469,18.01
AFG,2012,2985.319,2757.0525,2848.5862,8.27936718651532,-3.2133027956113946,2863.652566666666,6.440000057220459,43.258,99.7731309368865,0,1.5288,28.44
AFG,2013,3046.5798,2985.319,2757.0525,2.0520688073870863,8.27936718651532,2929.6504333333337,7.389999866485596,43.301,98.063558808759,0,1.6887,25.0
AFG,2014,3017.9426,3046.5798,2985.319,-0.939978660660723,2.0520688073870863,3016.6138000000005,4.670000076293945,43.368,96.3463937851296,0,1.78,18.87
AFG,2015,2967.6921,3017.9426,3046.5798,-1.665058175725398,-0.939978660660723,3010.7381666666665,-0.6600000262260437,42.906,94.6132337112821,0,1.6021,23.11
AFG,2016,2958.7854,2967.6921,3017.9426,-0.3001221049852121,-1.665058175725398,2981.473366666667,4.380000114440918,42.457,92.8898712202104,0,2.0006,21.7
AFG,2017,2952.999,2958.7854,2967.6921,-0.19556673491766263,-0.3001221049852121,2959.8255000000004,4.976,42.014,91.2936186853936,0,2.2077,18.4
AFG,2018,2902.392,2952.999,2958.7854,-1.713749310446766,-0.19556673491766263,2938.0588000000002,0.63,40.466,89.8496059758101,0,2.0652,20.28
AFG,2019,2927.245,2902.392,2952.999,0.856293705329958,-1.713749310446766,2927.545333333333,2.302000045776367,38.913,88.5120276122222,0,1.7415,22.64
AFG,2020,2769.6858,2927.245,2902.392,-5.382508126241559,0.856293705329958,2866.4409333333333,5.442999839782715,36.71,87.2478169146763,1,-4.6196,89.62
AFG,2021,2144.1665,2769.6858,2927.245,-22.584485936996913,-5.382508126241559,2613.6991,5.062,35.8,86.0834681804276,1,4.414,16.04
AFG,2022,1981.7102,2144.1665,2769.6858,-7.576664405492761,-22.584485936996913,2298.5208333333335,10.6,32.333,84.9624893289139,0,2.8762,15.57
AFG,2023,1983.8126,1981.7102,2144.1665,0.10609018412479632,-7.576664405492761,2036.5630999999996,-7.714,32.323,83.8361728436287,0,1.9352,23.81
AGO,1990,8368.723,,,,,8368.723,1.8329999446868896,64.376,90.2569092408058,0,,0.0
AGO,1991,8172.5054,8368.723,,-2.344654017106318,,8270.6142,85.26499938964844,64.307,91.0097669157643,0,-0.2856,52.26
AGO,1992,7447.494,8172.5054,8368.723,-8.871348069100083,-2.344654017106318,7996.2408,299.09698486328125,64.226,91.7442494683851,0,0.1247,47.74
AGO,1993,5483.2773,7447.494,8172.5054,-26.374196474679945,-8.871348069100083,7034.425566666666,1379.4759521484375,63.88,92.4413661617916,0,0.5543,46.23
AGO,1994,5379.475,5483.2773,7447.494,-1.8930704088228278,-26.374196474679945,6103.415433333333,949.77099609375,63.899,93.0993791707479,0,1.9845,31.0
AGO,1995,5983.184,5379.475,5483.2773,11.222452005074835,-1.8930704088228278,5615.3121,2672.22998046875,64.271,93.5234970290837,0,2.4831,22.39
AGO,1996,6567.6777,5983.184,5379.475,9.76894075127892,11.222452005074835,5976.7789,4146.009765625,64.892,93.7288649060103,0,2.6125,19.4
AGO,1997,6810.2163,6567.6777,5983.184,3.692912640947643,9.76894075127892,6453.692666666667,221.49200439453125,64.973,93.7802905353552,0,2.7406,19.7
AGO,1998,6895.026,6810.2163,6567.6777,1.2453304897232176,3.692912640947643,6757.639999999999,107.4290008544922,64.787,93.7057826773577,0,2.0802,23.15
AGO,1999,6817.057,6895.026,6810.2163,-1.130800667031573,1.2453304897232176,6840.766433333333,248.2480010986328,64.579,93.5866772056373,0,1.835,28.57
AGO,2000,6796.4062,6817.057,6895.026,-0.3029283751037948,-1.130800667031573,6836.163066666667,325.02899169921875,64.484,93.3950546591747,0,3.0891,19.02
AGO,2001,6848.683,6796.4062,6817.057,0.769182983795158,-0.3029283751037948,6820.7154,152.58599853515625,64.451,93.1426057931913,0,1.6986,26.83
AGO,2002,7523.813,6848.683,6796.4062,9.857807698210008,0.769182983795158,7056.3007333333335,108.89299774169922,64.617,92.8689882806235,0,1.713,23.79
AGO,2003,7518.8896,7523.813,6848.683,-0.06543756470289708,9.857807698210008,7297.1285333333335,98.21900177001952,64.59,92.580157249846,0,2.7913,20.87
AGO,2004,8081.757,7518.8896,7523.813,7.486044215890586,-0.06543756470289708,7708.1532,43.525001525878906,64.677,92.303774744203,0,3.6944,12.14
AGO,2005,8895.377,8081.757,7518.8896,10.06736530187682,7.486044215890586,8165.3412,22.961000442504883,64.679,92.0716996645369,0,3.2316,12.62
AGO,2006,9588.822,8895.377,8081.757,7.79556616880881,10.06736530187682,8855.318666666666,13.30500030517578,64.804,91.8966478141105,0,3.7009,8.7
AGO,2007,10437.59,9588.822,8895.377,8.851639961613644,7.79556616880881,9640.596333333333,12.24899959564209,64.842,91.7757132003252,0,3.7619,10.58
AGO,2008,11134.705,10437.59,9588.822,6.678888517368464,8.851639961613644,10387.038999999999,12.46500015258789,64.775,91.7437443702865,1,2.0455,24.76
AGO,2009,10933.271,11134.705,10437.59,-1.8090645418984974,6.678888517368464,10835.188666666667,13.720999717712402,64.6,91.7835468670602,1,-1.4188,63.03
AGO,2010,11077.13,10933.271,11134.705,1.315791038198899,-1.8090645418984974,11048.368666666667,14.479999542236328,64.438,91.8283866159677,0,2.9074,18.48
AGO,2011,11037.639,11077.13,10933.271,-0.3565093124302088,1.315791038198899,11016.01333333333,13.484000205993652,64.35,91.8569027197923,0,2.7469,18.01
AGO,2012,11519.993,11037.639,11077.13,4.370083131002933,-0.3565093124302088,11211.587333333331,10.28499984741211,64.296,91.8993770017946,0,1.5288,28.44
AGO,2013,11626.1875,11519.993,11037.639,0.9218278170828764,4.370083131002933,11394.6065,8.781999588012695,64.119,91.9497035468882,0,1.6887,25.0
AGO,2014,11721.664,11626.1875,11519.993,0.8212193378095867,0.9218278170828764,11622.614833333333,7.297999858856201,63.952,92.0505618911043,0,1.78,18.87
AGO,2015,11392.906,11721.664,11626.1875,-2.804704178519357,0.8212193378095867,11580.2525,9.159000396728516,63.638,92.1805019005926,0,1.6021,23.11
AGO,2016,10805.712,11392.906,11721.664,-5.154031815938809,-2.804704178519357,11306.760666666667,32.37773132324219,63.321,92.1880041070431,0,2.0006,21.7
AGO,2017,10414.236,10805.712,11392.906,-3.622861686485801,-5.154031815938809,10870.951333333334,29.844,63.045,92.0715542905016,0,2.2077,18.4
AGO,2018,10000.944,10414.236,10805.712,-3.9685292324852406,-3.622861686485801,10406.964,19.63,62.812,91.902769414907,0,2.0652,20.28
AGO,2019,9648.011,10000.944,10414.236,-3.5289968626961543,-3.9685292324852406,10021.063666666667,17.07900047302246,62.644,91.6470396304726,0,1.7415,22.64
AGO,2020,8960.338,9648.011,10000.944,-7.127614178715181,-3.5289968626961543,9536.430999999999,21.02400016784668,61.078,91.3698274972374,1,-4.6196,89.62
AGO,2021,8862.281,8960.338,9648.011,-1.0943448785079135,-7.127614178715181,9156.876666666667,23.846111090525053,64.306,91.0363983104785,1,4.414,16.04
AGO,2022,8950.143,8862.281,8960.338,0.9914151898365642,-1.0943448785079135,8924.253999999999,23.826818592387248,64.619,90.5895118569742,0,2.8762,15.57
AGO,2023,8788.261,8950.143,8862.281,-1.808708531249159,0.9914151898365642,8866.894999999999,13.639,64.369,90.0552252752265,0,1.9352,23.81
AGO,2024,8901.888,8788.261,8950.143,1.2929406625497464,-1.808708531249159,8880.097333333333,28.2404948915772,64.383,89.4060806363382,0,2.1027,17.91
ALB,1990,5560.857,,,,,5560.857,-0.1800000071525573,49.4495,61.4824255907926,0,,0.0
ALB,1991,4027.9055,5560.857,,-27.566821085311133,,4794.38125,35.71699905395508,61.273,61.0785706431672,0,-0.2856,52.26
ALB,1992,3761.1555,4027.9055,5560.857,-6.622548617389357,-27.566821085311133,4449.972666666667,225.9960021972656,48.547,60.7871692686772,0,0.1247,47.74
ALB,1993,4145.92,3761.1555,4027.9055,10.229954597729352,-6.622548617389357,3978.3269999999998,85.00499725341797,50.736,60.5915833011548,0,0.5543,46.23
ALB,1994,4517.799,4145.92,3761.1555,8.969758220129664,10.229954597729352,4141.624833333333,22.565000534057617,52.725,60.4038280450256,0,1.9845,31.0
ALB,1995,5151.3975,4517.799,4145.92,14.02449511366044,8.969758220129664,4605.038833333333,7.7546067237854,55.276,60.2826958882289,0,2.4831,22.39
ALB,1996,5563.793,5151.3975,4517.799,8.005507243422771,14.02449511366044,5077.663166666666,12.798909187316896,54.626,60.1606949122209,0,2.6125,19.4
ALB,1997,4943.004,5563.793,5151.3975,-11.157658094037648,8.005507243422771,5219.398166666667,33.212188720703125,53.996,59.8927067398816,0,2.7406,19.7
ALB,1998,5387.5684,4943.004,5563.793,8.993810241707267,-11.157658094037648,5298.1218,20.551681518554688,50.942,59.5026684639966,0,2.0802,23.15
ALB,1999,6086.009,5387.5684,4943.004,12.963930072794994,8.993810241707267,5472.193800000001,0.4023186862468719,49.13,59.0642631536668,0,1.835,28.57
ALB,2000,6582.0166,6086.009,5387.5684,8.149964944185918,12.963930072794994,6018.531333333333,0.0250377114862203,49.528,58.5977290277002,0,3.0891,19.02
ALB,2001,7232.9907,6582.0166,6086.009,9.890192315832213,8.149964944185918,6633.6721,3.104655504226685,48.965,57.8351705993426,0,1.6986,26.83
ALB,2002,7590.49,7232.9907,6582.0166,4.942620761284799,9.890192315832213,7135.165766666666,5.1845574378967285,48.945,56.7367022110026,0,1.713,23.79
ALB,2003,8025.2812,7590.49,7232.9907,5.728104509722032,4.942620761284799,7616.253966666667,2.377929925918579,48.611,55.6139978139615,0,2.7913,20.87
ALB,2004,8483.294,8025.2812,7590.49,5.707124630100191,5.728104509722032,8033.021733333332,2.830083131790161,48.121,54.5211229067505,0,3.6944,12.14
ALB,2005,8964.318,8483.294,8025.2812,5.6702502589206505,5.707124630100191,8490.964399999999,2.357452869415283,47.419,53.4435407688365,0,3.2316,12.62
ALB,2006,9564.029,8964.318,8483.294,6.689979092664955,5.6702502589206505,9003.880333333333,2.4102840423583984,46.704,52.4132353218301,0,3.7009,8.7
ALB,2007,10262.967,9564.029,8964.318,7.307987041862796,6.689979092664955,9597.104666666668,2.9079484939575195,45.61,51.4388391998976,0,3.7619,10.58
ALB,2008,11056.352,10262.967,9564.029,7.730561737166264,7.307987041862796,10294.449333333332,3.40516996383667,46.245,50.4759629154815,1,2.0455,24.76
ALB,2009,11430.622,11056.352,10262.967,3.385112919704425,7.730561737166264,10916.646999999999,2.290375232696533,47.473,49.4627290108976,1,-1.4188,63.03
