country_code,year,gdp_per_capita,population,employment_rate,inflation_ccpi,inflation_fcpi,inflation_ecpi,inflation_ppi,inflation_def,ccpi_lag1,fcpi_lag1,ecpi_lag1,ppi_lag1,def_lag1,gdp_lag1
PAK,2010,4228.7817,199239047.0,50.664,2.94953796585083,17.023237228393555,10.632262229919434,19.193788528442383,9.797650851842468,2.94953796585083,13.300000190734863,18.0,9.769834518432617,23.637196518552443,4270.439
PAK,2011,4246.067,203746065.0,50.37,2.94953796585083,14.562244415283203,8.353415489196777,18.833486557006836,18.634113997489877,2.94953796585083,17.023237228393555,10.632262229919434,19.193788528442383,9.797650851842468,4228.7817
PAK,2012,4292.021,207667125.0,49.238,2.94953796585083,8.48020076751709,6.564744472503662,7.099033355712891,5.63246037765979,2.94953796585083,14.562244415283203,8.353415489196777,18.833486557006836,18.634113997489877,4246.067
PAK,2013,4407.147,211073978.0,49.931,2.94953796585083,8.171483993530273,5.34119176864624,7.787117004394531,7.701755960676306,2.94953796585083,8.48020076751709,6.564744472503662,7.099033355712891,5.63246037765979,4292.021
PAK,2014,4520.235,214264647.0,50.066,2.94953796585083,5.789302349090576,8.359333038330078,4.772069931030273,8.05282873209289,2.94953796585083,8.171483993530273,5.34119176864624,7.787117004394531,7.701755960676306,4407.147
PAK,2015,4645.286,217290883.0,50.17,2.94953796585083,0.551987886428833,5.211574077606201,-2.51912522315979,4.784018900629602,2.94953796585083,5.789302349090576,8.359333038330078,4.772069931030273,8.05282873209289,4520.235
PAK,2016,4886.6123,220138869.0,50.501,2.94953796585083,2.4565236568450928,4.966431140899658,1.8968381881713867,1.325321742094965,2.94953796585083,0.551987886428833,5.211574077606201,-2.51912522315979,4.784018900629602,4645.286
PAK,2017,5031.5605,223273967.0,49.693,2.94953796585083,3.2866220474243164,5.035096168518066,4.870432376861572,4.345299315228219,2.94953796585083,2.4565236568450928,4.966431140899658,1.8968381881713867,1.325321742094965,4886.6123
PAK,2018,5255.0635,226928892.0,48.911,2.94953796585083,2.1894664764404297,6.210148334503174,12.132514953613281,2.7525356158761802,2.94953796585083,3.2866220474243164,5.035096168518066,4.870432376861572,4.345299315228219,5031.5605
PAK,2019,5295.953,230800899.0,49.105,2.94953796585083,11.633756637573242,8.485816955566406,14.179150581359863,7.637720023963715,2.94953796585083,2.1894664764404297,6.210148334503174,12.132514953613281,2.7525356158761802,5255.0635
PAK,2020,5135.0146,235001746.0,48.495,2.94953796585083,15.384934425354004,6.1595932436736,5.807043552398682,10.311686246446818,2.94953796585083,11.633756637573242,8.485816955566406,14.179150581359863,7.637720023963715,5295.953
PAK,2021,5367.2734,239477801.0,49.388,2.94953796585083,10.51,10.04,18.032368762752725,10.214676646859298,2.94953796585083,15.384934425354004,6.1595932436736,5.807043552398682,10.311686246446818,5135.0146
PAK,2022,5526.2793,243700667.0,49.633,2.94953796585083,21.58490457907761,11.681327509628971,31.179251607314033,11.503643738524543,2.94953796585083,10.51,10.04,18.032368762752725,10.214676646859298,5367.2734
PAK,2023,5418.7695,247504495.0,49.63,2.94953796585083,37.93335744314143,18.827331906606453,28.60869019723353,26.21571381120817,2.94953796585083,21.58490457907761,11.681327509628971,31.179251607314033,11.503643738524543,5526.2793
PAK,2024,5500.3237,251269164.0,49.435,2.94953796585083,5.79123446548619,26.181384948514133,9.659579805215817,22.74475403402663,2.94953796585083,37.93335744314143,18.827331906606453,28.60869019723353,26.21571381120817,5418.7695
PAN,1991,10994.55,2508265.0,54.096,2.94953796585083,2.4000000953674316,0.0,3.436629295349121,0.4935448387657156,2.94953796585083,1.2999999523162842,0.0,3.436629295349121,0.5647414997671246,10263.688
PAN,1992,11649.796,2561336.0,55.277,2.94953796585083,3.5,-2.0999999046325684,3.436629295349121,5.059553814468611,2.94953796585083,2.4000000953674316,0.0,3.436629295349121,0.4935448387657156,10994.55
PAN,1993,12032.808,2615099.0,56.31,2.94953796585083,0.30000001192092896,0.4000000059604645,3.436629295349121,3.5546842870068316,2.94953796585083,3.5,-2.0999999046325684,3.436629295349121,5.059553814468611,11649.796
PAN,1994,12123.35,2669546.0,56.608,2.94953796585083,1.5,-0.30000001192092896,3.436629295349121,3.681541984934923,2.94953796585083,0.30000001192092896,0.4000000059604645,3.436629295349121,3.5546842870068316,12032.808
PAN,1995,12086.644,2724557.0,57.315,2.94953796585083,0.5,1.600000023841858,3.436629295349121,0.46603677221655915,2.94953796585083,1.5,-0.30000001192092896,3.436629295349121,3.681541984934923,12123.35
PAN,1996,12327.852,2780227.0,57.339,2.94953796585083,0.699999988079071,1.2999999523162842,3.436629295349121,9.815085467369892,2.94953796585083,0.5,1.600000023841858,3.436629295349121,0.46603677221655915,12086.644
PAN,1997,13013.891,2836695.0,57.566,2.94953796585083,0.699999988079071,1.2999999523162842,3.436629295349121,1.4813443199703744,2.94953796585083,0.699999988079071,1.2999999523162842,3.436629295349121,9.815085467369892,12327.852
PAN,1998,13826.532,2893914.0,58.828,2.94953796585083,0.4000000059604645,-0.5,3.436629295349121,1.0058388833135556,2.94953796585083,0.699999988079071,1.2999999523162842,3.436629295349121,1.4813443199703744,13013.891
PAN,1999,14261.741,2951822.0,58.801,2.94953796585083,-0.10000000149011612,1.399999976158142,3.436629295349121,0.880659365473638,2.94953796585083,0.4000000059604645,-0.5,3.436629295349121,1.0058388833135556,13826.532
