country_code,year,gdp_per_capita,population,inflation_hcpi,dependency_ratio,employment_rate,interest_rate,is_shock,shock_label,gdp_growth_rate,recovery_speed_covid_2020,recovery_speed_recession_2008,recovery_quality_covid_2020,recovery_quality_recession_2008,gdp_lag_1,gdp_lag_2,growth_lag_1,gdp_rolling_mean_3yr,pre_shock_baseline_2008,pre_shock_baseline_2020,gdp_dev_from_2008_baseline,gdp_dev_from_2020_baseline,world_gdp_growth,pct_countries_contracting,cluster_name
GMB,2019,2750.8213,2456844.0,7.116000175476074,82.281039268218,45.613,22.1346787273183,0,none,3.748478794239918,1.0,1.0,107.73504625691244,98.156817198417,2651.4329,2533.1868,4.667879210486969,2645.147,2595.162,2645.147,5.998057154042803,,1.7415,22.64,Resilient Emerging
GMB,2020,2702.319,2515733.0,5.931276365624292,81.1932945603832,44.891,22.1346787273183,1,covid_2020,-1.763193414272313,1.0,1.0,107.73504625691244,98.156817198417,2750.8213,2651.4329,3.748478794239918,2701.5244,2595.162,2645.147,4.129106391046114,2.161392164594256,-4.6196,89.62,Resilient Emerging
GMB,2021,2777.7961,2576010.0,7.37,80.002725185959,44.677,22.1346787273183,1,covid_2020,2.793049229199074,1.0,1.0,107.73504625691244,98.156817198417,2702.319,2750.8213,-1.763193414272313,2743.6454666666664,2595.162,2645.147,7.03748359447311,5.014810140986497,4.414,16.04,Resilient Emerging
GMB,2022,2863.1804,2636470.0,11.5131198380507,78.8082209990315,44.71,22.1346787273183,0,none,3.0738145251193894,1.0,1.0,107.73504625691244,98.156817198417,2777.7961,2702.319,2.793049229199074,2781.0985,2595.162,2645.147,10.327617312522316,8.2427706286267,2.8762,15.57,Resilient Emerging
GMB,2023,2963.5986,2697845.0,16.966,77.6473477794781,44.469,22.1346787273183,0,none,3.507225740997644,1.0,1.0,107.73504625691244,98.156817198417,2863.1804,2777.7961,3.0738145251193894,2868.1917,2595.162,2645.147,14.197055906336484,12.039088942882945,1.9352,23.81,Resilient Emerging
GMB,2024,3057.684,2759988.0,11.564,76.4484982313518,44.428,22.1346787273183,0,none,3.1747011892906185,1.0,1.0,107.73504625691244,98.156817198417,2963.5986,2863.1804,3.507225740997644,2961.4876666666664,2595.162,2645.147,17.822471198329833,15.595995232023032,2.1027,17.91,Resilient Emerging
GNB,1990,1967.9681,973669.0,33.000999450683594,103.3242495432,61.624,3.98901618806403,0,none,,1.0,1.0,110.3054424280479,110.28842062146184,,,,1967.9681,2063.827766666667,2386.007833333333,,,,0.0,Resilient Emerging
GNB,1991,2024.7277,994639.0,57.5989990234375,102.35941088987,62.125,3.98901618806403,0,none,2.884172766824822,1.0,1.0,110.3054424280479,110.28842062146184,1967.9681,,,1996.3479,2063.827766666667,2386.007833333333,,,-0.2856,52.26,Resilient Emerging
GNB,1992,1987.6154,1024356.0,69.44400024414062,101.151111346753,62.057,3.98901618806403,0,none,-1.832952648398101,1.0,1.0,110.3054424280479,110.28842062146184,2024.7277,1967.9681,2.884172766824822,1993.4370666666664,2063.827766666667,2386.007833333333,,,0.1247,47.74,Resilient Emerging
GNB,1993,1963.4401,1058745.0,48.22700119018555,100.217285239354,62.011,3.98901618806403,0,none,-1.2162966738937464,1.0,1.0,110.3054424280479,110.28842062146184,1987.6154,2024.7277,-1.832952648398101,1991.9277333333328,2063.827766666667,2386.007833333333,,,0.5543,46.23,Resilient Emerging
GNB,1994,1964.5077,1092031.0,15.175999641418455,99.4196546780983,61.988,3.98901618806403,0,none,0.0543739531448039,1.0,1.0,110.3054424280479,110.28842062146184,1963.4401,1987.6154,-1.2162966738937464,1971.8544,2063.827766666667,2386.007833333333,,,1.9845,31.0,Resilient Emerging
GNB,1995,1999.8202,1119949.0,45.132999420166016,98.5049415801713,62.002,3.98901618806403,0,none,1.797524132890893,1.0,1.0,110.3054424280479,110.28842062146184,1964.5077,1963.4401,0.0543739531448039,1975.9226666666664,2063.827766666667,2386.007833333333,,,2.4831,22.39,Resilient Emerging
GNB,1996,2185.7673,1143535.0,50.93299865722656,97.459779701376,62.057,3.98901618806403,0,none,9.298190907362567,1.0,1.0,110.3054424280479,110.28842062146184,1999.8202,1964.5077,1.797524132890893,2050.031733333333,2063.827766666667,2386.007833333333,,,2.6125,19.4,Resilient Emerging
GNB,1997,2283.8835,1165545.0,49.06499862670898,96.3406745570503,62.047,3.98901618806403,0,none,4.488867593544832,1.0,1.0,110.3054424280479,110.28842062146184,2185.7673,1999.8202,9.298190907362567,2156.490333333333,2063.827766666667,2386.007833333333,,,2.7406,19.7,Resilient Emerging
GNB,1998,1738.5413,1187473.0,8.071000099182129,95.2720880364143,61.756,3.98901618806403,0,none,-23.877846658991142,1.0,1.0,110.3054424280479,110.28842062146184,2283.8835,2185.7673,4.488867593544832,2069.3973666666666,2063.827766666667,2386.007833333333,,,2.0802,23.15,Resilient Emerging
GNB,1999,1992.7285,1210206.0,-2.0920000076293945,94.2533274264692,61.77,3.98901618806403,0,none,14.620716804369271,1.0,1.0,110.3054424280479,110.28842062146184,1738.5413,2283.8835,-23.877846658991142,2005.0511,2063.827766666667,2386.007833333333,,,1.835,28.57,Resilient Emerging
GNB,2000,1974.6217,1234741.0,8.609999656677246,93.2017825233847,61.671,3.98901618806403,0,none,-0.9086436009722364,1.0,1.0,110.3054424280479,110.28842062146184,1992.7285,1738.5413,14.620716804369271,1901.9638333333328,2063.827766666667,2386.007833333333,,,3.0891,19.02,Resilient Emerging
GNB,2001,2025.6006,1261273.0,3.252000093460083,92.1620637486497,61.88,3.98901618806403,0,none,2.581704637399662,1.0,1.0,110.3054424280479,110.28842062146184,1974.6217,1992.7285,-0.9086436009722364,1997.6502666666668,2063.827766666667,2386.007833333333,,,1.6986,26.83,Resilient Emerging
GNB,2002,2053.962,1289307.0,3.302000045776367,91.190571166311,61.717,3.98901618806403,0,none,1.4001476895297182,1.0,1.0,110.3054424280479,110.28842062146184,2025.6006,1974.6217,2.581704637399662,2018.0614333333333,2063.827766666667,2386.007833333333,,,1.713,23.79,Resilient Emerging
GNB,2003,2002.2775,1318806.0,-3.4739999771118164,90.2926378093071,61.663,3.98901618806403,0,none,-2.516331850345821,1.0,1.0,110.3054424280479,110.28842062146184,2053.962,2025.6006,1.4001476895297182,2027.2800333333332,2063.827766666667,2386.007833333333,,,2.7913,20.87,Resilient Emerging
GNB,2004,1979.5746,1349563.0,0.8209999799728394,89.4111620269331,61.585,3.98901618806403,0,none,-1.1338538239579643,1.0,1.0,110.3054424280479,110.28842062146184,2002.2775,2053.962,-2.516331850345821,2011.938033333333,2063.827766666667,2386.007833333333,,,3.6944,12.14,Resilient Emerging
GNB,2005,2060.5383,1381585.0,3.3580000400543213,88.6231019389508,61.574,3.98901618806403,0,none,4.089954478098479,1.0,1.0,110.3054424280479,110.28842062146184,1979.5746,2002.2775,-1.1338538239579643,2014.130133333333,2063.827766666667,2386.007833333333,,,3.2316,12.62,Resilient Emerging
GNB,2006,2065.0837,1415303.0,1.9529999494552608,87.9594891252525,61.571,9.37799743814337,0,none,0.2205928421713965,1.0,1.0,110.3054424280479,110.28842062146184,2060.5383,1979.5746,4.089954478098479,2035.0655333333327,2063.827766666667,2386.007833333333,,,3.7009,8.7,Resilient Emerging
GNB,2007,2065.8613,1450986.0,4.626999855041504,87.315007022762,61.552,-1.16859705966585,0,none,0.0376546480900463,1.0,1.0,110.3054424280479,110.28842062146184,2065.0837,2060.5383,0.2205928421713965,2063.827766666667,2063.827766666667,2386.007833333333,,,3.7619,10.58,Resilient Emerging
GNB,2008,2105.543,1488054.0,10.44499969482422,86.6437802046737,61.495,-6.89817091492966,1,recession_2008,1.92083079343226,1.0,1.0,110.3054424280479,110.28842062146184,2065.8613,2065.0837,0.0376546480900463,2078.829333333333,2063.827766666667,2386.007833333333,2.021255552768753,,2.0455,24.76,Resilient Emerging
GNB,2009,2102.9272,1526377.0,-1.6369999647140503,85.9406939263778,61.451,9.15282226024625,1,recession_2008,-0.1242339861973862,1.0,1.0,110.3054424280479,110.28842062146184,2105.543,2065.8613,1.92083079343226,2091.4438333333333,2063.827766666667,2386.007833333333,1.894510480226926,,-1.4188,63.03,Resilient Emerging
GNB,2010,2164.1335,1566347.0,1.0709999799728394,85.243743791097,61.434,-0.0966422791036062,0,none,2.910528714450966,1.0,1.0,110.3054424280479,110.28842062146184,2102.9272,2105.543,-0.1242339861973862,2124.201233333333,2063.827766666667,2386.007833333333,4.860179466203186,,2.9074,18.48,Resilient Emerging
GNB,2011,2278.4058,1608076.0,5.054999828338623,84.5945365779744,61.421,-2.9478277560276,0,none,5.280279613064542,1.0,1.0,110.3054424280479,110.28842062146184,2164.1335,2102.9272,2.910528714450966,2181.8221666666664,2063.827766666667,2386.007833333333,10.397090144780002,,2.7469,18.01,Resilient Emerging
GNB,2012,2180.6077,1651417.0,2.061000108718872,83.9791401843337,61.338,5.06776733223575,0,none,-4.292391636292359,1.0,1.0,110.3054424280479,110.28842062146184,2278.4058,2164.1335,5.280279613064542,2207.7156666666665,2063.827766666667,2386.007833333333,5.658414680695331,,1.5288,28.44,Resilient Emerging
GNB,2013,2192.4563,1695973.0,0.7789999842643738,83.3690490606512,61.267,6.27830634064677,0,none,0.5433622929974957,1.0,1.0,110.3054424280479,110.28842062146184,2180.6077,2278.4058,-4.292391636292359,2217.1566,2063.827766666667,2386.007833333333,6.232522665449152,,1.6887,25.0,Resilient Emerging
GNB,2014,2156.2021,1741122.0,-1.031999945640564,82.7321224104691,61.144,3.98901618806403,0,none,-1.653588260801364,1.0,1.0,110.3054424280479,110.28842062146184,2192.4563,2180.6077,0.5433622929974957,2176.422033333333,2063.827766666667,2386.007833333333,4.475874141500141,,1.78,18.87,Resilient Emerging
GNB,2015,2230.391,1786457.0,1.4809999465942385,82.028063446907,61.157,3.98901618806403,0,none,3.4407210715544645,1.0,1.0,110.3054424280479,110.28842062146184,2156.2021,2192.4563,-1.653588260801364,2193.0164666666665,2063.827766666667,2386.007833333333,8.070597557777468,,1.6021,23.11,Resilient Emerging
GNB,2016,2293.2358,1831893.0,1.4980000257492063,81.2544895782418,61.105,3.98901618806403,0,none,2.8176584284997475,1.0,1.0,110.3054424280479,110.28842062146184,2230.391,2156.2021,3.4407210715544645,2226.609633333333,2063.827766666667,2386.007833333333,11.115657858594233,,2.0006,21.7,Resilient Emerging
GNB,2017,2342.4153,1877072.0,1.058,80.3631723483211,61.054,3.98901618806403,0,none,2.1445461474131955,1.0,1.0,110.3054424280479,110.28842062146184,2293.2358,2230.391,2.8176584284997475,2288.6807000000003,2063.827766666667,2386.007833333333,13.49858441837354,,2.2077,18.4,Resilient Emerging
GNB,2018,2373.5015,1922168.0,1.44,79.3500481926137,60.934,3.98901618806403,0,none,1.3271002797838438,1.0,1.0,110.3054424280479,110.28842062146184,2342.4153,2293.2358,2.1445461474131955,2336.3842,2063.827766666667,2386.007833333333,15.004824449740486,,2.0652,20.28,Resilient Emerging
GNB,2019,2442.1067,1967696.0,0.2469999939203262,78.2909872123504,60.667,3.98901618806403,0,none,2.890463730484272,1.0,1.0,110.3054424280479,110.28842062146184,2373.5015,2342.4153,1.3271002797838438,2386.007833333333,2063.827766666667,2386.007833333333,18.32899718876733,,1.7415,22.64,Resilient Emerging
GNB,2020,2455.856,2013255.0,1.463,77.1805719224165,60.697,3.98901618806403,1,covid_2020,0.5630097980567461,1.0,1.0,110.3054424280479,110.28842062146184,2442.1067,2373.5015,2.890463730484272,2423.8214,2063.827766666667,2386.007833333333,18.9952010368824,2.927407265427409,-4.6196,89.62,Resilient Emerging
GNB,2021,2522.7676,2058841.0,3.274,76.0215209126125,61.842,3.98901618806403,1,covid_2020,2.7245734277579814,1.0,1.0,110.3054424280479,110.28842062146184,2455.856,2442.1067,0.5630097980567461,2473.5767666666666,2063.827766666667,2386.007833333333,22.237312664640477,5.731740053661476,4.414,16.04,Resilient Emerging
GNB,2022,2603.2402,2105529.0,9.39383877456589,74.8100197016606,63.11,3.98901618806403,0,none,3.18985387318278,1.0,1.0,110.3054424280479,110.28842062146184,2522.7676,2455.856,2.7245734277579814,2527.287933333333,2063.827766666667,2386.007833333333,26.136504317148045,9.104428058946738,2.8762,15.57,Resilient Emerging
GNB,2023,2693.7766,2153339.0,7.164,73.5656689085059,63.091,3.98901618806403,0,none,3.477835045724942,1.0,1.0,110.3054424280479,110.28842062146184,2603.2402,2522.7676,3.18985387318278,2606.5948,2063.827766666667,2386.007833333333,30.52332386974217,12.898900094418538,1.9352,23.81,Resilient Emerging
GNB,2024,2744.2798,2201352.0,3.704,72.3477499737723,63.037,3.98901618806403,0,none,1.8748102570940617,1.0,1.0,110.3054424280479,110.28842062146184,2693.7766,2603.2402,3.477835045724942,2680.4322,2063.827766666667,2386.007833333333,32.97038853355219,15.015540253535072,2.1027,17.91,Resilient Emerging
GNQ,1990,1122.8176,474274.0,0.921999990940094,83.4155132474021,56.097,,0,none,,,1.0,85.04680973049113,96.6277410668689,,,,1122.8176,33031.725,20287.504,,,,0.0,
GNQ,1991,1070.8276,492217.0,-3.424999952316284,84.364746422953,56.45,,0,none,-4.630315734274204,,1.0,85.04680973049113,96.6277410668689,1122.8176,,,1096.8226,33031.725,20287.504,,,-0.2856,52.26,
GNQ,1992,1390.4791,510770.0,-4.27899980545044,85.2515441557829,56.616,,0,none,29.850883559594465,,1.0,85.04680973049113,96.6277410668689,1070.8276,1122.8176,-4.630315734274204,1194.7081,33031.725,20287.504,,,0.1247,47.74,
GNQ,1993,1487.812,530023.0,5.452000141143799,86.047401416707,56.781,,0,none,6.999954188452007,,1.0,85.04680973049113,96.6277410668689,1390.4791,1070.8276,29.850883559594465,1316.3729,33031.725,20287.504,,,0.5543,46.23,
GNQ,1994,1672.3455,550138.0,31.840999603271484,86.6744710812507,56.95,,0,none,12.403011939680542,,1.0,85.04680973049113,96.6277410668689,1487.812,1390.4791,6.999954188452007,1516.878866666667,33031.725,20287.504,,,1.9845,31.0,
GNQ,1995,1892.1166,571264.0,19.871999740600582,87.0666055406379,57.124,,0,none,13.141489004514929,,1.0,85.04680973049113,96.6277410668689,1672.3455,1487.812,12.403011939680542,1684.0913666666663,33031.725,20287.504,,,2.4831,22.39,
GNQ,1996,3033.8403,593492.0,4.540999889373779,87.2379894754111,57.241,,0,none,60.34108574492711,,1.0,85.04680973049113,96.6277410668689,1892.1166,1672.3455,13.141489004514929,2199.434133333333,33031.725,20287.504,,,2.6125,19.4,
GNQ,1997,7296.1,616893.0,3.0169999599456787,87.2184033626197,57.327,,0,none,140.49057559160252,,1.0,85.04680973049113,96.6277410668689,3033.8403,1892.1166,60.34108574492711,4074.0189666666665,33031.725,20287.504,,,2.7406,19.7,
GNQ,1998,8684.657,641474.0,7.935999870300293,87.0371990226436,57.37,,0,none,19.03149627883387,,1.0,85.04680973049113,96.6277410668689,7296.1,3033.8403,140.49057559160252,6338.199099999999,33031.725,20287.504,,,2.0802,23.15,
GNQ,1999,10492.465,667214.0,0.3720000088214874,86.5565767362791,57.34,,0,none,20.81611282978708,,1.0,85.04680973049113,96.6277410668689,8684.657,7296.1,19.03149627883387,8824.407333333333,33031.725,20287.504,,,1.835,28.57,
GNQ,2000,11767.471,703279.0,4.835999965667725,85.3956872462698,57.11,,0,none,12.151634530112789,,1.0,85.04680973049113,96.6277410668689,10492.465,8684.657,20.81611282978708,10314.864333333331,33031.725,20287.504,,,3.0891,19.02,
GNQ,2001,18031.965,749836.0,8.73900032043457,83.5995289036236,56.6,,0,none,53.23568675036463,,1.0,85.04680973049113,96.6277410668689,11767.471,10492.465,12.151634530112789,13430.633666666668,33031.725,20287.504,,,1.6986,26.83,
GNQ,2002,20242.432,797957.0,7.581999778747559,81.5060812363095,56.012,,0,none,12.258602986418854,,1.0,85.04680973049113,96.6277410668689,18031.965,11767.471,53.23568675036463,16680.622666666666,33031.725,20287.504,,,1.713,23.79,
GNQ,2003,21709.574,847862.0,7.323999881744385,79.3475593762427,55.409,,0,none,7.247854408007881,,1.0,85.04680973049113,96.6277410668689,20242.432,18031.965,12.258602986418854,19994.657000000003,33031.725,20287.504,,,2.7913,20.87,
GNQ,2004,28225.986,899917.0,4.236999988555908,77.3539503323722,54.874,,0,none,30.0163052485507,,1.0,85.04680973049113,96.6277410668689,21709.574,20242.432,7.247854408007881,23392.664,33031.725,20287.504,,,3.6944,12.14,
GNQ,2005,31302.957,947367.0,5.63700008392334,75.7861845279182,54.509,,0,none,10.901199341627944,,1.0,85.04680973049113,96.6277410668689,28225.986,21709.574,30.0163052485507,27079.505666666664,33031.725,20287.504,,,3.2316,12.62,
GNQ,2006,32251.768,990343.0,4.465000152587891,74.6128551656044,54.406,,0,none,3.0310586951897367,,1.0,85.04680973049113,96.6277410668689,31302.957,28225.986,10.901199341627944,30593.570333333333,33031.725,20287.504,,,3.7009,8.7,
GNQ,2007,35540.45,1036044.0,2.7980000972747803,73.6605144898264,54.38,,0,none,10.19690455419373,,1.0,85.04680973049113,96.6277410668689,32251.768,31302.957,3.0310586951897367,33031.725,33031.725,20287.504,,,3.7619,10.58,
GNQ,2008,39994.617,1084530.0,4.651999950408936,72.8645955367261,54.44,,1,recession_2008,12.532669113643744,,1.0,85.04680973049113,96.6277410668689,35540.45,32251.768,10.19690455419373,35928.945,33031.725,20287.504,21.079407751184657,,2.0455,24.76,
GNQ,2009,38706.605,1135673.0,5.736999988555908,72.1762767984791,54.497,,1,recession_2008,-3.220463393861217,,1.0,85.04680973049113,96.6277410668689,39994.617,35540.45,12.532669113643744,38080.55733333333,33031.725,20287.504,17.180089747053795,,-1.4188,63.03,
GNQ,2010,33668.875,1189085.0,5.320000171661377,71.5821659653801,54.631,,0,none,-13.015168858131588,,1.0,85.04680973049113,96.6277410668689,38706.605,39994.617,-3.220463393861217,37456.699,33031.725,20287.504,1.928903198364607,,2.9074,18.48,
GNQ,2011,34341.934,1241835.0,4.798999786376953,71.2568780770345,54.945,,0,none,1.999054022446556,,1.0,85.04680973049113,96.6277410668689,33668.875,38706.605,-13.015168858131588,35572.471333333335,33031.725,20287.504,3.966517037787166,,2.7469,18.01,
GNQ,2012,35711.492,1293483.0,3.441999912261963,71.1554976281368,55.35,,0,none,3.988004868916217,,1.0,85.04680973049113,96.6277410668689,34341.934,33668.875,1.999054022446556,34574.100333333336,33031.725,20287.504,8.112706799296737,,1.5288,28.44,
GNQ,2013,32894.37,1346218.0,3.178999900817871,71.096275000985,55.754,,0,none,-7.888558674613755,,1.0,85.04680973049113,96.6277410668689,35711.492,34341.934,3.988004868916217,34315.932,33031.725,20287.504,-0.4158275112789172,,1.6887,25.0,
GNQ,2014,31765.9,1399828.0,4.296000003814697,71.1300002078262,56.077,,0,none,-3.430587057906876,,1.0,85.04680973049113,96.6277410668689,32894.37,35711.492,-7.888558674613755,33457.254,33031.725,20287.504,-3.832149244400639,,1.78,18.87,
GNQ,2015,27797.795,1453923.0,1.6950000524520874,71.204856163819,56.265,,0,none,-12.491712811536903,,1.0,85.04680973049113,96.6277410668689,31765.9,32894.37,-3.430587057906876,30819.355,33031.725,20287.504,-15.845160977817535,,1.6021,23.11,
GNQ,2016,24435.064,1508186.0,1.399999976158142,71.2514690269506,56.43,,0,none,-12.097114177581346,,1.0,85.04680973049113,96.6277410668689,27797.795,31765.9,-12.491712811536903,27999.58633333333,33031.725,20287.504,-26.02546794029073,,2.0006,21.7,
GNQ,2017,22250.44,1562396.0,0.746,71.2419346530161,56.497,,0,none,-8.940529069209724,,1.0,85.04680973049113,96.6277410668689,24435.064,27797.795,-12.097114177581346,24827.766333333333,33031.725,20287.504,-32.63918248290091,,2.2077,18.4,
GNQ,2018,20165.48,1616422.0,1.08,71.0879666380889,56.513,,0,none,-9.370421438856935,,1.0,85.04680973049113,96.6277410668689,22250.44,24435.064,-8.940529069209724,22283.661333333333,33031.725,20287.504,-38.95117496891246,,2.0652,20.28,
GNQ,2019,18446.592,1670177.0,1.2130000591278076,70.7256912891081,56.353,,0,none,-8.523913142657646,,1.0,85.04680973049113,96.6277410668689,20165.48,22250.44,-9.370421438856935,20287.504,33031.725,20287.504,-44.154923789175406,,1.7415,22.64,
GNQ,2020,17089.154,1716468.0,4.769704980982647,70.5844003545916,52.085,,1,covid_2020,-7.358746808082506,,1.0,85.04680973049113,96.6277410668689,18446.592,20165.48,-8.523913142657646,18567.07533333333,33031.725,20287.504,-48.2644215523107,-15.765123200961549,-4.6196,89.62,
GNQ,2021,16821.45,1758786.0,-0.094,70.5208353532024,52.589,,1,covid_2020,-1.5665140591511917,,1.0,85.04680973049113,96.6277410668689,17089.154,18446.592,-7.358746808082506,17452.398666666664,33031.725,20287.504,-49.07486666227695,-17.08467438872717,4.414,16.04,
GNQ,2022,16932.771,1803545.0,4.78671704710803,70.2001204157552,56.036,,0,none,0.6617800486878433,,1.0,85.04680973049113,96.6277410668689,16821.45,17089.154,-1.5665140591511917,16947.791666666668,33031.725,20287.504,-48.737854290080215,-16.53595730652721,2.8762,15.57,
GNQ,2023,15688.238,1847549.0,2.51,69.80165670554,56.117,,0,none,-7.349848409335968,,1.0,85.04680973049113,96.6277410668689,16932.771,16821.45,0.6617800486878433,16480.819666666666,33031.725,20287.504,-52.505544291132246,-22.67043792080091,1.9352,23.81,
GNQ,2024,15454.429,1892516.0,3.162,69.4149705171208,55.856,,0,none,-1.4903458246872558,,1.0,85.04680973049113,96.6277410668689,15688.238,16932.771,-7.349848409335968,16025.146,33031.725,20287.504,-53.21337592874728,-23.822915820497197,2.1027,17.91,
GRC,1990,26916.312,10196792.0,20.43349266052246,49.3490579993526,45.301,,0,none,,1.0,,109.54476871301613,81.12331843103377,,,,26916.312,40142.11833333333,32740.16333333333,,,,0.0,
GRC,1991,27419.604,10319927.0,19.45583915710449,49.2637714882774,45.283,,0,none,1.8698401177694723,1.0,,109.54476871301613,81.12331843103377,26916.312,,,27167.958,40142.11833333333,32740.16333333333,,,-0.2856,52.26,
GRC,1992,27401.424,10399061.0,15.8770751953125,49.2335519371762,45.19,,0,none,-0.0663029269131643,1.0,,109.54476871301613,81.12331843103377,27419.604,26916.312,1.8698401177694723,27245.78,40142.11833333333,32740.16333333333,,,0.1247,47.74,
GRC,1993,26804.854,10460415.0,14.411261558532717,49.1711277189317,44.512,,0,none,-2.177149625508512,1.0,,109.54476871301613,81.12331843103377,27401.424,27419.604,-0.0663029269131643,27208.627333333334,40142.11833333333,32740.16333333333,,,0.5543,46.23,
GRC,1994,27204.396,10512922.0,10.87408447265625,49.089051055969,45.161,,0,none,1.49055838916341,1.0,,109.54476871301613,81.12331843103377,26804.854,27401.424,-2.177149625508512,27136.891333333333,40142.11833333333,32740.16333333333,,,1.9845,31.0,
GRC,1995,27646.148,10562153.0,8.934511184692383,48.9292463784505,45.251,,0,none,1.6238257963896665,1.0,,109.54476871301613,81.12331843103377,27204.396,26804.854,1.49055838916341,27218.466,40142.11833333333,32740.16333333333,,,2.4831,22.39,
GRC,1996,27905.107,10608800.0,8.194552421569824,48.752281488538,45.605,,0,none,0.9366910717543586,1.0,,109.54476871301613,81.12331843103377,27646.148,27204.396,1.6238257963896665,27585.217,40142.11833333333,32740.16333333333,,,2.6125,19.4,
GRC,1997,28768.24,10661259.0,5.536006927490234,48.6208332880275,45.348,,0,none,3.0931004851549204,1.0,,109.54476871301613,81.12331843103377,27905.107,27646.148,0.9366910717543586,28106.498333333337,40142.11833333333,32740.16333333333,,,2.7406,19.7,
GRC,1998,29592.525,10720509.0,4.7662200927734375,48.5745214831745,45.425,,0,none,2.865260439985206,1.0,,109.54476871301613,81.12331843103377,28768.24,27905.107,3.0931004851549204,28755.290666666668,40142.11833333333,32740.16333333333,,,2.0802,23.15,
GRC,1999,30263.055,10761698.0,2.636634588241577,48.6671865513342,45.319,,0,none,2.265876264360678,1.0,,109.54476871301613,81.12331843103377,29592.525,28768.24,2.865260439985206,29541.27333333333,40142.11833333333,32740.16333333333,,,1.835,28.57,
GRC,2000,31386.64,10805808.0,3.1511800289154053,48.9160603436348,45.605,,0,none,3.712728275450039,1.0,,109.54476871301613,81.12331843103377,30263.055,29592.525,2.265876264360678,30414.073333333334,40142.11833333333,32740.16333333333,,,3.0891,19.02,
GRC,2001,32675.93,10862132.0,3.3739705085754395,49.2575277803581,45.261,,0,none,4.107766871509666,1.0,,109.54476871301613,81.12331843103377,31386.64,30263.055,3.712728275450039,31441.875,40142.11833333333,32740.16333333333,,,1.6986,26.83,
GRC,2002,34081.027,10902022.0,3.62936282157898,49.6012356692461,45.736,,0,none,4.300097962016691,1.0,,109.54476871301613,81.12331843103377,32675.93,31386.64,4.107766871509666,32714.532333333333,40142.11833333333,32740.16333333333,,,1.713,23.79,
GRC,2003,35970.703,10928070.0,3.5306520462036133,49.81394017461,46.346,,0,none,5.544656855557784,1.0,,109.54476871301613,81.12331843103377,34081.027,32675.93,4.300097962016691,34242.55333333334,40142.11833333333,32740.16333333333,,,2.7913,20.87,
GRC,2004,37811.492,10955141.0,2.8988475799560547,49.9237390044235,46.502,,0,none,5.117467401179221,1.0,,109.54476871301613,81.12331843103377,35970.703,34081.027,5.544656855557784,35954.407333333336,40142.11833333333,32740.16333333333,,,3.6944,12.14,
GRC,2005,38146.965,10987314.0,3.545069694519043,49.9778663729531,46.906,,0,none,0.8872249738254068,1.0,,109.54476871301613,81.12331843103377,37811.492,35970.703,5.117467401179221,37309.72,40142.11833333333,32740.16333333333,,,3.2316,12.62,
GRC,2006,40483.156,11020362.0,3.1959500312805176,49.9652587360059,47.758,,0,none,6.1241857641886055,1.0,,109.54476871301613,81.12331843103377,38146.965,37811.492,0.8872249738254068,38813.87099999999,40142.11833333333,32740.16333333333,,,3.7009,8.7,
GRC,2007,41796.234,11048473.0,2.8949997425079346,49.9217313970267,47.909,,0,none,3.243516883910913,1.0,,109.54476871301613,81.12331843103377,40483.156,38146.965,6.1241857641886055,40142.118333333325,40142.11833333333,32740.16333333333,,,3.7619,10.58,
GRC,2008,41709.387,11077841.0,4.1527910232543945,50.0289146353289,48.318,,1,recession_2008,-0.2077866632673064,1.0,,109.54476871301613,81.12331843103377,41796.234,40483.156,3.243516883910913,41329.59233333333,40142.11833333333,32740.16333333333,3.904299851971781,,2.0455,24.76,
GRC,2009,39886.215,11107017.0,1.2100766897201538,50.4142717154432,47.7,,1,recession_2008,-4.371131131704253,1.0,,109.54476871301613,81.12331843103377,41709.387,41796.234,-0.2077866632673064,41130.612,40142.11833333333,32740.16333333333,-0.6374933460370917,,-1.4188,63.03,
GRC,2010,37566.75,11121341.0,4.712983131408691,51.0371347687828,46.167,,0,none,-5.8152045763179006,1.0,,109.54476871301613,81.12331843103377,39886.215,41709.387,-4.371131131704253,39720.78400000001,40142.11833333333,32740.16333333333,-6.415626380122521,,2.9074,18.48,
GRC,2011,33906.492,11104899.0,3.3298699855804443,51.8715656781089,42.781,,0,none,-9.743344846173818,1.0,,109.54476871301613,81.12331843103377,37566.75,39886.215,-5.8152045763179006,37119.819,40142.11833333333,32740.16333333333,-15.5338746240389,,2.7469,18.01,
GRC,2012,31250.227,11045011.0,1.5015194416046145,52.8110001674071,39.059,,0,none,-7.834089707658343,1.0,,109.54476871301613,81.12331843103377,33906.492,37566.75,-9.743344846173818,34241.156333333325,40142.11833333333,32740.16333333333,-22.15102665857486,,1.5288,28.44,
GRC,2013,30762.443,10965211.0,-0.922166347503662,53.7320344476507,37.288,,0,none,-1.5608974616408422,1.0,,109.54476871301613,81.12331843103377,31250.227,33906.492,-7.834089707658343,31973.054,40142.11833333333,32740.16333333333,-23.36616930737462,,1.6887,25.0,
